idx,op,name,ne0,ne1,ne2,ne3,us
3160,ADD,bb.layers.3.blocks.1.norm1,1536,1024,1,1,44
3161,RESHAPE,bb.layers.3.blocks.1.norm1 (reshaped),1536,32,32,1,1
3162,PAD,node_3162,1536,36,36,1,51
3163,ROLL,node_3163,1536,36,36,1,102
3164,RESHAPE, (reshaped),18432,3,12,3,1
3165,PERMUTE, (reshaped) (permuted),18432,12,3,3,0
3166,CONT, (reshaped) (permuted) (cont),18432,12,3,3,58
3167,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,9,1,0
3168,MUL_MAT,node_3168,4608,144,9,1,1439
3169,CPY,bb.layers.3.blocks.1.attn.qkv.bias (copy),4608,1,1,1,7
3170,ADD,node_3170,4608,144,9,1,150
3171,RESHAPE, (reshaped),32,48,3,1296,1
3172,PERMUTE, (reshaped) (permuted),32,48,1296,3,1
3173,CONT, (reshaped) (permuted) (cont),32,48,1296,3,290
3174,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,0
3175,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,1
3176,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,9,1
3177,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,9,55
3178,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,0
3179,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,1
3180,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,1
3181,VIEW, (reshaped) (permuted) (cont) (view),32,48,1296,1,1
3182,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,9,1
3183,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,9,1
3184,MUL_MAT,node_3184,144,144,48,9,280
3185,RESHAPE,swin_layer_32x32.attn_mask (reshaped),144,144,1,9,1
3186,REPEAT,node_3186,144,144,48,9,596
3187,GET_ROWS,node_3187,48,20736,1,1,74
3188,RESHAPE, (reshaped),48,144,144,1,1
3189,PERMUTE, (reshaped) (permuted),144,144,48,1,0
3190,CPY, (reshaped) (permuted) (copy),144,144,48,1,86
3191,ADD,node_3191,144,144,48,9,174
3192,SOFT_MAX,node_3192,144,144,48,9,632
3193,MUL_MAT,node_3193,32,144,48,9,174
3194,PERMUTE, (permuted),32,48,144,9,0
3195,CONT, (permuted) (cont),32,48,144,9,102
3196,RESHAPE, (permuted) (cont) (reshaped),1536,144,9,1,0
3197,MUL_MAT,node_3197,1536,144,9,1,311
3198,CPY,bb.layers.3.blocks.1.attn.proj.bias (copy),1536,1,1,1,7
3199,ADD,bb.layers.3.blocks.1.attn,1536,144,9,1,55
3200,RESHAPE,bb.layers.3.blocks.1.attn (reshaped),18432,12,3,3,1
3201,PERMUTE,bb.layers.3.blocks.1.attn (reshaped) (permuted),18432,3,12,3,1
3202,CONT,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont),18432,3,12,3,57
3203,RESHAPE,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont) (reshape,1536,36,36,1,0
3204,ROLL,node_3204,1536,36,36,1,102
3205,RESHAPE, (reshaped),1536,36,36,1,0
3206,VIEW, (reshaped) (view),1536,32,32,1,1
3207,CONT, (reshaped) (view) (cont),1536,32,32,1,46
3208,RESHAPE, (reshaped) (view) (cont) (reshaped),1536,1024,1,1,1
3209,ADD, (reshaped) (view) (cont) (reshaped) (view),1536,1024,1,1,63
3210,NORM,node_3210,1536,1024,1,1,83
3211,CPY,bb.layers.3.blocks.1.norm2.weight (copy),1536,1,1,1,6
3212,MUL,node_3212,1536,1024,1,1,45
3213,CPY,bb.layers.3.blocks.1.norm2.bias (copy),1536,1,1,1,6
3214,ADD,bb.layers.3.blocks.1.norm2,1536,1024,1,1,44
3215,MUL_MAT,node_3215,6144,1024,1,1,644
3216,CPY,bb.layers.3.blocks.1.mlp.fc1.bias (copy),6144,1,1,1,7
3217,ADD,node_3217,6144,1024,1,1,157
3218,UNARY, (view),6144,1024,1,1,158
3219,MUL_MAT,node_3219,1536,1024,1,1,581
3220,CPY,bb.layers.3.blocks.1.mlp.fc2.bias (copy),1536,1,1,1,7
3221,ADD,bb.layers.3.blocks.1.mlp,1536,1024,1,1,44
3222,ADD,bb.layers.3.blocks.1,1536,1024,1,1,63
3223,NORM,node_3223,1536,1024,1,1,83
3224,CPY,bb.norm3.weight (copy),1536,1,1,1,6
3225,MUL,node_3225,1536,1024,1,1,44
3226,CPY,bb.norm3.bias (copy),1536,1,1,1,6
3227,ADD,bb.norm3,1536,1024,1,1,44
3228,RESHAPE,bb.norm3 (reshaped),1536,32,32,1,1
3229,PERMUTE,bb.norm3 (reshaped) (permuted),32,32,1536,1,1
3230,CONT,bb.norm3 (reshaped) (permuted) (cont),32,32,1536,1,45
3231,RESHAPE,bb.layers.2.blocks.17 (reshaped),768,32,32,1,0
3232,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,0
3233,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,1
3234,CONCAT,node_3234,1536,16,16,1,18
3235,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,1
3236,CONCAT,node_3236,2304,16,16,1,21
3237,VIEW,bb.layers.2.blocks.17 (reshaped) (view),768,16,16,1,1
3238,CONCAT,node_3238,3072,16,16,1,27
3239,RESHAPE, (reshaped),3072,256,1,1,0
3240,NORM,node_3240,3072,256,1,1,36
3241,CPY,bb.layers.2.downsample.norm.weight (copy),3072,1,1,1,7
3242,MUL,node_3242,3072,256,1,1,25
3243,CPY,bb.layers.2.downsample.norm.bias (copy),3072,1,1,1,6
3244,ADD,bb.layers.2.downsample.norm,3072,256,1,1,25
3245,MUL_MAT,bb.layers.2.downsample,1536,256,1,1,104
3246,NORM,node_3246,1536,256,1,1,25
3247,CPY,bb.layers.3.blocks.0.norm1.weight (copy),1536,1,1,1,6
3248,MUL,node_3248,1536,256,1,1,11
3249,CPY,bb.layers.3.blocks.0.norm1.bias (copy),1536,1,1,1,7
3250,ADD,bb.layers.3.blocks.0.norm1,1536,256,1,1,10
3251,RESHAPE,bb.layers.3.blocks.0.norm1 (reshaped),1536,16,16,1,1
3252,PAD,node_3252,1536,24,24,1,19
3253,RESHAPE, (reshaped),18432,2,12,2,0
3254,PERMUTE, (reshaped) (permuted),18432,12,2,2,0
3255,CONT, (reshaped) (permuted) (cont),18432,12,2,2,36
3256,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,4,1,1
3257,MUL_MAT,node_3257,4608,144,4,1,450
3258,CPY,bb.layers.3.blocks.0.attn.qkv.bias (copy),4608,1,1,1,7
3259,ADD,node_3259,4608,144,4,1,70
3260,RESHAPE, (reshaped),32,48,3,576,0
3261,PERMUTE, (reshaped) (permuted),32,48,576,3,0
3262,CONT, (reshaped) (permuted) (cont),32,48,576,3,132
3263,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
3264,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
3265,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,4,1
3266,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,4,29
3267,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
3268,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
3269,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,1
3270,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
3271,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
3272,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,0
3273,MUL_MAT,node_3273,144,144,48,4,154
3274,RESHAPE,swin_layer_16x16.attn_mask (reshaped),144,144,1,4,1
3275,REPEAT,node_3275,144,144,48,4,185
3276,GET_ROWS,node_3276,48,20736,1,1,74
3277,RESHAPE, (reshaped),48,144,144,1,1
3278,PERMUTE, (reshaped) (permuted),144,144,48,1,1
3279,CPY, (reshaped) (permuted) (copy),144,144,48,1,86
3280,ADD,node_3280,144,144,48,4,79
3281,SOFT_MAX,node_3281,144,144,48,4,285
3282,MUL_MAT,node_3282,32,144,48,4,102
3283,PERMUTE, (permuted),32,48,144,4,1
3284,CONT, (permuted) (cont),32,48,144,4,50
3285,RESHAPE, (permuted) (cont) (reshaped),1536,144,4,1,0
3286,MUL_MAT,node_3286,1536,144,4,1,157
3287,CPY,bb.layers.3.blocks.0.attn.proj.bias (copy),1536,1,1,1,6
3288,ADD,bb.layers.3.blocks.0.attn,1536,144,4,1,27
3289,RESHAPE,bb.layers.3.blocks.0.attn (reshaped),18432,12,2,2,0
3290,PERMUTE,bb.layers.3.blocks.0.attn (reshaped) (permuted),18432,2,12,2,1
3291,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont),18432,2,12,2,36
3292,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,1
3293,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,1
3294,VIEW,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,16,16,1,0
3295,CONT,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,16,16,1,16
3296,RESHAPE,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,256,1,1,1
3297,ADD,bb.layers.3.blocks.0.attn (reshaped) (permuted) (cont) (reshape,1536,256,1,1,17
3298,NORM,node_3298,1536,256,1,1,25
3299,CPY,bb.layers.3.blocks.0.norm2.weight (copy),1536,1,1,1,7
3300,MUL,node_3300,1536,256,1,1,12
3301,CPY,bb.layers.3.blocks.0.norm2.bias (copy),1536,1,1,1,6
3302,ADD,bb.layers.3.blocks.0.norm2,1536,256,1,1,10
3303,MUL_MAT,node_3303,6144,256,1,1,183
3304,CPY,bb.layers.3.blocks.0.mlp.fc1.bias (copy),6144,1,1,1,7
3305,ADD,node_3305,6144,256,1,1,44
3306,UNARY, (view),6144,256,1,1,44
3307,MUL_MAT,node_3307,1536,256,1,1,184
3308,CPY,bb.layers.3.blocks.0.mlp.fc2.bias (copy),1536,1,1,1,6
3309,ADD,bb.layers.3.blocks.0.mlp,1536,256,1,1,10
3310,ADD,bb.layers.3.blocks.0,1536,256,1,1,18
3311,NORM,node_3311,1536,256,1,1,24
3312,CPY,bb.layers.3.blocks.1.norm1.weight (copy),1536,1,1,1,6
3313,MUL,node_3313,1536,256,1,1,12
3314,CPY,bb.layers.3.blocks.1.norm1.bias (copy),1536,1,1,1,5
3315,ADD,bb.layers.3.blocks.1.norm1,1536,256,1,1,10
3316,RESHAPE,bb.layers.3.blocks.1.norm1 (reshaped),1536,16,16,1,1
3317,PAD,node_3317,1536,24,24,1,19
3318,ROLL,node_3318,1536,24,24,1,49
3319,RESHAPE, (reshaped),18432,2,12,2,1
3320,PERMUTE, (reshaped) (permuted),18432,12,2,2,1
3321,CONT, (reshaped) (permuted) (cont),18432,12,2,2,36
3322,RESHAPE, (reshaped) (permuted) (cont) (reshaped),1536,144,4,1,1
3323,MUL_MAT,node_3323,4608,144,4,1,427
3324,CPY,bb.layers.3.blocks.1.attn.qkv.bias (copy),4608,1,1,1,7
3325,ADD,node_3325,4608,144,4,1,70
3326,RESHAPE, (reshaped),32,48,3,576,1
3327,PERMUTE, (reshaped) (permuted),32,48,576,3,1
3328,CONT, (reshaped) (permuted) (cont),32,48,576,3,134
3329,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,1
3330,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
3331,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),144,32,48,4,1
3332,CONT, (reshaped) (permuted) (cont) (view) (reshaped) (permuted) (con,144,32,48,4,28
3333,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,0
3334,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,1
3335,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,0
3336,VIEW, (reshaped) (permuted) (cont) (view),32,48,576,1,0
3337,RESHAPE, (reshaped) (permuted) (cont) (view) (reshaped),32,48,144,4,0
3338,PERMUTE, (reshaped) (permuted) (cont) (view) (reshaped) (permuted),32,144,48,4,1
3339,MUL_MAT,node_3339,144,144,48,4,133
3340,RESHAPE,swin_layer_16x16.attn_mask (reshaped),144,144,1,4,0
3341,REPEAT,node_3341,144,144,48,4,164
3342,GET_ROWS,node_3342,48,20736,1,1,73
3343,RESHAPE, (reshaped),48,144,144,1,0
3344,PERMUTE, (reshaped) (permuted),144,144,48,1,1
3345,CPY, (reshaped) (permuted) (copy),144,144,48,1,85
3346,ADD,node_3346,144,144,48,4,80
3347,SOFT_MAX,node_3347,144,144,48,4,285
3348,MUL_MAT,node_3348,32,144,48,4,86
3349,PERMUTE, (permuted),32,48,144,4,0
3350,CONT, (permuted) (cont),32,48,144,4,49
3351,RESHAPE, (permuted) (cont) (reshaped),1536,144,4,1,0
3352,MUL_MAT,node_3352,1536,144,4,1,158
3353,CPY,bb.layers.3.blocks.1.attn.proj.bias (copy),1536,1,1,1,6
3354,ADD,bb.layers.3.blocks.1.attn,1536,144,4,1,28
3355,RESHAPE,bb.layers.3.blocks.1.attn (reshaped),18432,12,2,2,1
3356,PERMUTE,bb.layers.3.blocks.1.attn (reshaped) (permuted),18432,2,12,2,1
3357,CONT,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont),18432,2,12,2,36
3358,RESHAPE,bb.layers.3.blocks.1.attn (reshaped) (permuted) (cont) (reshape,1536,24,24,1,0
3359,ROLL,node_3359,1536,24,24,1,49
3360,RESHAPE, (reshaped),1536,24,24,1,1
3361,VIEW, (reshaped) (view),1536,16,16,1,1
3362,CONT, (reshaped) (view) (cont),1536,16,16,1,16
3363,RESHAPE, (reshaped) (view) (cont) (reshaped),1536,256,1,1,1
3364,ADD, (reshaped) (view) (cont) (reshaped) (view),1536,256,1,1,17
3365,NORM,node_3365,1536,256,1,1,25
3366,CPY,bb.layers.3.blocks.1.norm2.weight (copy),1536,1,1,1,7
3367,MUL,node_3367,1536,256,1,1,12
3368,CPY,bb.layers.3.blocks.1.norm2.bias (copy),1536,1,1,1,6
3369,ADD,bb.layers.3.blocks.1.norm2,1536,256,1,1,10
3370,MUL_MAT,node_3370,6144,256,1,1,177
3371,CPY,bb.layers.3.blocks.1.mlp.fc1.bias (copy),6144,1,1,1,7
3372,ADD,node_3372,6144,256,1,1,45
3373,UNARY, (view),6144,256,1,1,44
3374,MUL_MAT,node_3374,1536,256,1,1,180
3375,CPY,bb.layers.3.blocks.1.mlp.fc2.bias (copy),1536,1,1,1,6
3376,ADD,bb.layers.3.blocks.1.mlp,1536,256,1,1,9
3377,ADD,bb.layers.3.blocks.1,1536,256,1,1,17
3378,NORM,node_3378,1536,256,1,1,25
3379,CPY,bb.norm3.weight (copy),1536,1,1,1,6
3380,MUL,node_3380,1536,256,1,1,12
3381,CPY,bb.norm3.bias (copy),1536,1,1,1,6
3382,ADD,bb.norm3,1536,256,1,1,9
3383,RESHAPE,bb.norm3 (reshaped),1536,16,16,1,0
3384,PERMUTE,bb.norm3 (reshaped) (permuted),16,16,1536,1,1
3385,UPSCALE,node_3385,32,32,1536,1,72
3386,CONCAT,node_3386,32,32,3072,1,85
3387,CONCAT,node_3387,32,32,5760,1,154
3388,CONV_2D,node_3388,32,32,64,1,26621
3389,RESHAPE,squeeze_module.0.conv_in.bias (reshaped),1,1,64,1,1
3390,CPY,squeeze_module.0.conv_in.bias (reshaped) (copy),1,1,64,1,8
3391,ADD,node_3391,32,32,64,1,7
3392,UNARY, (view),32,32,64,1,20
3393,CONV_2D,node_3393,32,32,2,1,28
3394,RESHAPE,squeeze_module.0.dec_att.aspp1.conv.offset.bias (reshaped),1,1,2,1,1
3395,CPY,squeeze_module.0.dec_att.aspp1.conv.offset.bias (reshaped) (cop,1,1,2,1,7
3396,ADD,node_3396,32,32,2,1,7
3397,CONV_2D,node_3397,32,32,1,1,27
3398,RESHAPE,squeeze_module.0.dec_att.aspp1.conv.modulator.bias (reshaped),1,1,1,1,1
3399,CPY,squeeze_module.0.dec_att.aspp1.conv.modulator.bias (reshaped) (,1,1,1,1,6
3400,ADD,node_3400,32,32,1,1,6
3401,UNARY, (view),32,32,1,1,16
3402,SCALE, (view) (view),32,32,1,1,203
3403,CONV_2D_DEFORM,squeeze_module.0.dec_att.aspp1.conv,32,32,256,1,552
3404,RESHAPE,squeeze_module.0.dec_att.aspp1.bn.weight (reshaped),1,1,256,1,1
3405,CPY,squeeze_module.0.dec_att.aspp1.bn.weight (reshaped) (copy),1,1,256,1,7
3406,MUL,node_3406,32,32,256,1,9
3407,RESHAPE,squeeze_module.0.dec_att.aspp1.bn.bias (reshaped),1,1,256,1,0
3408,CPY,squeeze_module.0.dec_att.aspp1.bn.bias (reshaped) (copy),1,1,256,1,6
3409,ADD,squeeze_module.0.dec_att.aspp1.bn,32,32,256,1,10
3410,UNARY,squeeze_module.0.dec_att.aspp1,32,32,256,1,8
3411,CPY,squeeze_module.0.dec_att.aspp_deforms.0.conv.conv.weight (copy),1,1,64,256,7
3412,CONV_2D,node_3412,32,32,2,1,27
3413,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.conv.offset.bias (resha,1,1,2,1,0
3414,CPY,squeeze_module.0.dec_att.aspp_deforms.0.conv.offset.bias (resha,1,1,2,1,7
3415,ADD,node_3415,32,32,2,1,6
3416,CONV_2D,node_3416,32,32,1,1,27
3417,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.conv.modulator.bias (re,1,1,1,1,1
3418,CPY,squeeze_module.0.dec_att.aspp_deforms.0.conv.modulator.bias (re,1,1,1,1,6
3419,ADD,node_3419,32,32,1,1,6
3420,UNARY, (view),32,32,1,1,6
3421,SCALE, (view) (view),32,32,1,1,7
3422,CONV_2D_DEFORM,squeeze_module.0.dec_att.aspp_deforms.0.conv,32,32,256,1,340
3423,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.bn.weight (reshaped),1,1,256,1,1
3424,CPY,squeeze_module.0.dec_att.aspp_deforms.0.bn.weight (reshaped) (c,1,1,256,1,10
3425,MUL,node_3425,32,32,256,1,9
3426,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.0.bn.bias (reshaped),1,1,256,1,0
3427,CPY,squeeze_module.0.dec_att.aspp_deforms.0.bn.bias (reshaped) (cop,1,1,256,1,6
3428,ADD,squeeze_module.0.dec_att.aspp_deforms.0.bn,32,32,256,1,9
3429,UNARY,squeeze_module.0.dec_att.aspp_deforms.0,32,32,256,1,8
3430,CONCAT,node_3430,32,32,512,1,20
3431,CPY,squeeze_module.0.dec_att.aspp_deforms.1.conv.conv.weight (copy),3,3,64,256,11
3432,CONV_2D,node_3432,32,32,18,1,96
3433,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.1.conv.offset.bias (resha,1,1,18,1,1
3434,CPY,squeeze_module.0.dec_att.aspp_deforms.1.conv.offset.bias (resha,1,1,18,1,6
3435,ADD,node_3435,32,32,18,1,6
3436,CONV_2D,node_3436,32,32,9,1,68
3437,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.1.conv.modulator.bias (re,1,1,9,1,0
3438,CPY,squeeze_module.0.dec_att.aspp_deforms.1.conv.modulator.bias (re,1,1,9,1,6
3439,ADD,node_3439,32,32,9,1,7
3440,UNARY, (view),32,32,9,1,7
3441,SCALE, (view) (view),32,32,9,1,6
3442,CONV_2D_DEFORM,squeeze_module.0.dec_att.aspp_deforms.1.conv,32,32,256,1,2875
3443,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.1.bn.weight (reshaped),1,1,256,1,0
3444,CPY,squeeze_module.0.dec_att.aspp_deforms.1.bn.weight (reshaped) (c,1,1,256,1,6
3445,MUL,node_3445,32,32,256,1,10
3446,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.1.bn.bias (reshaped),1,1,256,1,1
3447,CPY,squeeze_module.0.dec_att.aspp_deforms.1.bn.bias (reshaped) (cop,1,1,256,1,6
3448,ADD,squeeze_module.0.dec_att.aspp_deforms.1.bn,32,32,256,1,9
3449,UNARY,squeeze_module.0.dec_att.aspp_deforms.1,32,32,256,1,8
3450,CONCAT,node_3450,32,32,768,1,26
3451,CPY,squeeze_module.0.dec_att.aspp_deforms.2.conv.conv.weight (copy),7,7,64,256,24
3452,CONV_2D,node_3452,32,32,98,1,1398
3453,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.2.conv.offset.bias (resha,1,1,98,1,0
3454,CPY,squeeze_module.0.dec_att.aspp_deforms.2.conv.offset.bias (resha,1,1,98,1,6
3455,ADD,node_3455,32,32,98,1,7
3456,CONV_2D,node_3456,32,32,49,1,717
3457,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.2.conv.modulator.bias (re,1,1,49,1,0
3458,CPY,squeeze_module.0.dec_att.aspp_deforms.2.conv.modulator.bias (re,1,1,49,1,7
3459,ADD,node_3459,32,32,49,1,7
3460,UNARY, (view),32,32,49,1,7
3461,SCALE, (view) (view),32,32,49,1,7
3462,CONV_2D_DEFORM,squeeze_module.0.dec_att.aspp_deforms.2.conv,32,32,256,1,17365
3463,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.2.bn.weight (reshaped),1,1,256,1,1
3464,CPY,squeeze_module.0.dec_att.aspp_deforms.2.bn.weight (reshaped) (c,1,1,256,1,7
3465,MUL,node_3465,32,32,256,1,10
3466,RESHAPE,squeeze_module.0.dec_att.aspp_deforms.2.bn.bias (reshaped),1,1,256,1,0
3467,CPY,squeeze_module.0.dec_att.aspp_deforms.2.bn.bias (reshaped) (cop,1,1,256,1,7
3468,ADD,squeeze_module.0.dec_att.aspp_deforms.2.bn,32,32,256,1,9
3469,UNARY,squeeze_module.0.dec_att.aspp_deforms.2,32,32,256,1,8
3470,CONCAT,node_3470,32,32,1024,1,32
3471,RESHAPE, (view) (reshaped),1024,64,1,1,0
3472,MEAN,node_3472,1,64,1,1,536
3473,RESHAPE, (reshaped),1,1,64,1,1
3474,CONV_2D,node_3474,1,1,256,1,23
3475,RESHAPE,squeeze_module.0.dec_att.global_avg_pool.1.bias (reshaped),1,1,256,1,0
3476,CPY,squeeze_module.0.dec_att.global_avg_pool.1.bias (reshaped) (cop,1,1,256,1,8
3477,ADD,node_3477,1,1,256,1,7
3478,UNARY,squeeze_module.0.dec_att.global_avg_pool,1,1,256,1,6
3479,UPSCALE,node_3479,32,32,256,1,17
3480,CONCAT,node_3480,32,32,1280,1,39
3481,CONV_2D,node_3481,32,32,64,1,1753
3482,RESHAPE,squeeze_module.0.dec_att.conv1.bias (reshaped),1,1,64,1,0
3483,CPY,squeeze_module.0.dec_att.conv1.bias (reshaped) (copy),1,1,64,1,7
3484,ADD,node_3484,32,32,64,1,7
3485,UNARY,squeeze_module.0.dec_att,32,32,64,1,7
3486,CONV_2D,node_3486,32,32,3072,1,11279
3487,RESHAPE,squeeze_module.0.conv_out.bias (reshaped),1,1,3072,1,2
3488,CPY,squeeze_module.0.conv_out.bias (reshaped) (copy),1,1,3072,1,10
3489,ADD,squeeze_module.0,32,32,3072,1,83
3490,PERMUTE,input (permuted),1024,1024,3,1,0
3491,CONT,input (permuted) (cont),1024,1024,3,1,1355
3492,RESHAPE,input (permuted) (cont) (reshaped),32,32,32,96,1
3493,PERMUTE,input (permuted) (cont) (reshaped) (permuted),32,32,32,96,0
3494,CONT,input (permuted) (cont) (reshaped) (permuted) (cont),32,32,32,96,446
3495,RESHAPE,input (permuted) (cont) (reshaped) (permuted) (cont) (reshaped),32,32,3072,1,1
3496,CONV_2D,node_3496,32,32,64,1,13618
3497,RESHAPE,decoder.ipt_blk5.conv1.bias (reshaped),1,1,64,1,1
3498,CPY,decoder.ipt_blk5.conv1.bias (reshaped) (copy),1,1,64,1,9
3499,ADD,node_3499,32,32,64,1,10
3500,CONV_2D,node_3500,32,32,384,1,1437
3501,RESHAPE,decoder.ipt_blk5.conv_out.bias (reshaped),1,1,384,1,1
3502,CPY,decoder.ipt_blk5.conv_out.bias (reshaped) (copy),1,1,384,1,7
3503,ADD,decoder.ipt_blk5,32,32,384,1,11
3504,CONCAT,node_3504,32,32,3456,1,96
3505,CONV_2D,node_3505,32,32,64,1,15936
3506,RESHAPE,decoder.block4.conv_in.bias (reshaped),1,1,64,1,1
3507,CPY,decoder.block4.conv_in.bias (reshaped) (copy),1,1,64,1,7
3508,ADD,node_3508,32,32,64,1,7
3509,UNARY, (view),32,32,64,1,9
3510,CONV_2D,node_3510,32,32,2,1,27
3511,RESHAPE,decoder.block4.dec_att.aspp1.conv.offset.bias (reshaped),1,1,2,1,1
3512,CPY,decoder.block4.dec_att.aspp1.conv.offset.bias (reshaped) (copy),1,1,2,1,6
3513,ADD,node_3513,32,32,2,1,6
3514,CONV_2D,node_3514,32,32,1,1,26
3515,RESHAPE,decoder.block4.dec_att.aspp1.conv.modulator.bias (reshaped),1,1,1,1,0
3516,CPY,decoder.block4.dec_att.aspp1.conv.modulator.bias (reshaped) (co,1,1,1,1,6
3517,ADD,node_3517,32,32,1,1,7
3518,UNARY, (view),32,32,1,1,7
3519,SCALE, (view) (view),32,32,1,1,7
3520,CONV_2D_DEFORM,decoder.block4.dec_att.aspp1.conv,32,32,256,1,341
3521,RESHAPE,decoder.block4.dec_att.aspp1.bn.weight (reshaped),1,1,256,1,0
3522,CPY,decoder.block4.dec_att.aspp1.bn.weight (reshaped) (copy),1,1,256,1,6
3523,MUL,node_3523,32,32,256,1,10
3524,RESHAPE,decoder.block4.dec_att.aspp1.bn.bias (reshaped),1,1,256,1,1
3525,CPY,decoder.block4.dec_att.aspp1.bn.bias (reshaped) (copy),1,1,256,1,6
3526,ADD,decoder.block4.dec_att.aspp1.bn,32,32,256,1,8
3527,UNARY,decoder.block4.dec_att.aspp1,32,32,256,1,8
3528,CPY,decoder.block4.dec_att.aspp_deforms.0.conv.conv.weight (copy),1,1,64,256,7
3529,CONV_2D,node_3529,32,32,2,1,27
3530,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.conv.offset.bias (reshape,1,1,2,1,1
3531,CPY,decoder.block4.dec_att.aspp_deforms.0.conv.offset.bias (reshape,1,1,2,1,7
3532,ADD,node_3532,32,32,2,1,6
3533,CONV_2D,node_3533,32,32,1,1,26
3534,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.conv.modulator.bias (resh,1,1,1,1,0
3535,CPY,decoder.block4.dec_att.aspp_deforms.0.conv.modulator.bias (resh,1,1,1,1,6
3536,ADD,node_3536,32,32,1,1,6
3537,UNARY, (view),32,32,1,1,5
3538,SCALE, (view) (view),32,32,1,1,6
3539,CONV_2D_DEFORM,decoder.block4.dec_att.aspp_deforms.0.conv,32,32,256,1,339
3540,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.bn.weight (reshaped),1,1,256,1,1
3541,CPY,decoder.block4.dec_att.aspp_deforms.0.bn.weight (reshaped) (cop,1,1,256,1,7
3542,MUL,node_3542,32,32,256,1,9
3543,RESHAPE,decoder.block4.dec_att.aspp_deforms.0.bn.bias (reshaped),1,1,256,1,1
3544,CPY,decoder.block4.dec_att.aspp_deforms.0.bn.bias (reshaped) (copy),1,1,256,1,6
3545,ADD,decoder.block4.dec_att.aspp_deforms.0.bn,32,32,256,1,9
3546,UNARY,decoder.block4.dec_att.aspp_deforms.0,32,32,256,1,8
